County Name,State,Cases,Deaths,CasesPerCap,DeathsPerCap,TotalPop,IncomePerCap,Poverty,Unemployment
cibola county,new mexico,9680,218,0.3578690524603497,0.008059447669045067,27049,17768,28.5,16.0
colfax county,new mexico,2870,73,0.2291966139594314,0.005829739658201565,12522,21785,23.5,10.0
curry county,new mexico,15566,236,0.3095678459916871,0.0046934351570113155,50283,22628,22.5,7.8
de baca county,new mexico,769,6,0.3814484126984127,0.002976190476190476,2016,24571,22.7,6.6
eddy county,new mexico,19409,329,0.3417498635395207,0.005792967443170813,56793,28419,14.6,5.1
grant county,new mexico,10045,119,0.3539214995419632,0.004192798252413502,28382,23898,22.0,8.1
guadalupe county,new mexico,1383,18,0.31247175779484865,0.004066877541798464,4426,18086,13.0,1.5
harding county,new mexico,104,4,0.19047619047619047,0.007326007326007326,546,30782,19.8,6.5
hidalgo county,new mexico,1353,18,0.30431848852901483,0.004048582995951417,4446,18338,26.0,9.0
lea county,new mexico,23156,413,0.3331558880656068,0.005942018559815841,69505,24507,16.1,6.2
lincoln county,new mexico,6669,77,0.34205262348053544,0.003949325537262143,19497,26820,15.4,5.2
los alamos county,new mexico,4600,26,0.2551161887859797,0.0014419610670511895,18031,52125,5.1,3.7
luna county,new mexico,8114,154,0.33364858752415805,0.00633249722439245,24319,16622,31.8,11.4
mckinley county,new mexico,34303,667,0.4708781177504152,0.009155925270079204,72849,14077,37.5,16.1
mora county,new mexico,1000,22,0.21715526601520088,0.004777415852334419,4605,16019,20.3,8.2
otero county,new mexico,17251,232,0.26487025948103793,0.003562106556118532,65130,21876,21.4,9.3
quay county,new mexico,2617,70,0.30981413519592754,0.008286965786669823,8447,18220,21.6,4.0
rio arriba county,new mexico,13636,170,0.34560892155620326,0.004308706120897224,39455,19602,26.4,8.9
roosevelt county,new mexico,6286,112,0.3254802464661109,0.005799202609641174,19313,18954,27.5,10.7
sandoval county,new mexico,45886,522,0.330555055289414,0.0037604005330836004,138815,27406,14.7,8.0
san juan county,new mexico,53406,871,0.41651523541385577,0.006792959031671879,128221,22665,20.8,9.6
san miguel county,new mexico,7778,92,0.27578626387263766,0.0032620643193986454,28203,18012,30.9,5.3
santa fe county,new mexico,40925,410,0.27743129465677835,0.0027793972097563623,147514,35801,14.4,5.5
sierra county,new mexico,2512,89,0.2232095255020437,0.007908299271370179,11254,22749,21.2,11.4
socorro county,new mexico,4816,102,0.28167037080360274,0.005965610012867002,17098,17017,26.6,4.2
taos county,new mexico,7346,111,0.22390197811576093,0.0033832180194458836,32809,23229,21.3,9.7
torrance county,new mexico,3371,63,0.21700785374018283,0.004055619930475087,15534,19129,27.1,7.8
union county,new mexico,963,19,0.22841555977229602,0.004506641366223909,4216,23180,14.2,2.5
valencia county,new mexico,24467,333,0.32259212868349924,0.004390533324543477,75845,20572,22.0,9.1
albany county,new york,80346,638,0.260373322963251,0.002067535161060341,308580,35278,12.4,5.3
allegany county,new york,11023,166,0.23255274261603376,0.0035021097046413503,47400,22377,16.5,7.3
bronx county,new york,516827,8526,0.35500114709934977,0.005856388656492514,1455846,19721,29.7,11.6
broome county,new york,60149,617,0.3066886255634191,0.003145968876833024,196124,26790,17.1,7.2
cattaraugus county,new york,19676,255,0.25169171730092743,0.0032619123760793092,78175,23984,16.9,7.0
cayuga county,new york,20886,189,0.26667858374085474,0.002413207523078691,78319,27957,11.6,5.9
chautauqua county,new york,30105,349,0.23007963560215827,0.0026672576922489033,130846,23962,18.5,7.7
chemung county,new york,27114,268,0.3120748592935327,0.003084608036094518,86883,27209,15.8,5.3
chenango county,new york,12096,143,0.24805692840883456,0.002932551319648094,48763,25233,14.5,6.7
clinton county,new york,23348,137,0.2874519846350832,0.0016866935881020388,81224,25833,15.7,5.8
columbia county,new york,14214,182,0.23119337681560156,0.002960264146646932,61481,34737,11.4,5.0
cortland county,new york,13742,139,0.2843133198162784,0.0028758224024496215,48334,26271,14.7,4.9
delaware county,new york,10373,94,0.22574537540805223,0.002045701849836779,45950,26016,16.5,7.1
dutchess county,new york,86420,751,0.292270490555828,0.0025398650591000557,295685,36704,9.1,6.7
erie county,new york,274290,2698,0.2968522556940243,0.0029199292203962142,923995,31083,14.9,5.5
essex county,new york,7999,87,0.20921716841472027,0.0022755211466534146,38233,29008,8.9,6.7
franklin county,new york,12494,60,0.24472127551220277,0.001175226231049477,51054,24294,19.4,8.2
fulton county,new york,16928,187,0.31374293392642016,0.0034658511722731908,53955,26298,16.0,7.6
genesee county,new york,16918,209,0.2890137861523481,0.0035703913763944174,58537,27499,12.8,5.1
greene county,new york,11254,155,0.23548366847314348,0.003243288485279655,47791,27402,12.4,6.2
hamilton county,new york,1122,5,0.24149806284976325,0.001076194575979337,4646,24891,9.7,11.2
herkimer county,new york,17772,216,0.28235069825079834,0.0034316762785377244,62943,24932,14.9,8.2
jefferson county,new york,27967,165,0.23992210488388652,0.00141549495140134,116567,24717,14.8,8.0
kings county,new york,921654,14264,0.34975775305953694,0.005413034164275569,2635121,29928,21.9,8.1
lewis county,new york,7499,61,0.2793443844291302,0.0022723039672192216,26845,25779,14.2,7.6
livingston county,new york,14720,145,0.22866729840150374,0.002252497164960465,64373,25882,14.6,4.8
madison county,new york,17175,152,0.23933946488294314,0.002118171683389075,71760,28010,11.1,4.4
monroe county,new york,196930,1923,0.2630362771811722,0.0025685205962493987,748680,31291,14.8,6.6
montgomery county,new york,15355,240,0.3102020202020202,0.0048484848484848485,49500,25307,19.6,7.3
nassau county,new york,556923,4391,0.4085801966004656,0.0032214069867336137,1363069,46839,5.9,4.9
new york county,new york,595433,6186,0.36002254097493347,0.0037403023320355744,1653877,69529,17.3,6.2
niagara county,new york,60650,651,0.28517691313036325,0.0030610085811684493,212675,28395,13.4,6.2
oneida county,new york,70243,902,0.3023493052805565,0.0038825089099705583,232324,27283,16.6,6.0
onondaga county,new york,145336,1241,0.3107668030166635,0.0026535861902328354,467669,31436,14.9,6.4
ontario county,new york,26952,234,0.24615721840151245,0.0021371619585171383,109491,33685,9.7,4.7
orange county,new york,142325,1070,0.37634792450036225,0.0028293854151792562,378174,32616,12.2,5.6
orleans county,new york,10790,132,0.25947479799923046,0.003174297806848788,41584,23929,15.9,6.5
oswego county,new york,35424,243,0.29561139252125873,0.0020278220523561956,119833,25791,18.3,8.6
otsego county,new york,13620,113,0.22419753086419753,0.001860082304526749,60750,26688,16.1,6.7
putnam county,new york,32138,149,0.32311187967505833,0.0014980294377865359,99464,44063,4.8,5.3
queens county,new york,873689,13448,0.37348628637871484,0.0057487774015936525,2339280,28814,13.7,6.9
rensselaer county,new york,42555,331,0.26630162703379223,0.0020713391739674595,159800,33067,12.6,5.8
richmond county,new york,213140,2749,0.4478220309781741,0.005775841058266869,475948,33922,12.9,5.5
rockland county,new york,121316,988,0.37324899162223446,0.0030397474671334996,325027,36898,14.2,6.3
st. lawrence county,new york,26943,229,0.2431305666098162,0.0020664699459469215,110817,23554,19.4,8.8
saratoga county,new york,62787,425,0.2770438419993646,0.0018752868085707226,226632,39653,6.6,4.6
schenectady county,new york,44559,393,0.2870348301651003,0.0025315803374152115,155239,29981,12.4,7.3
schoharie county,new york,6714,46,0.212394419664041,0.0014551896491727563,31611,26953,13.9,7.5
schuyler county,new york,4400,32,0.24293286219081273,0.0017667844522968198,18112,25285,15.3,7.2
seneca county,new york,7914,97,0.2271331400855265,0.002783916425106908,34843,26541,11.8,4.9
steuben county,new york,25891,284,0.265442540932345,0.0029116558504803207,97539,27731,14.5,7.0
suffolk county,new york,575698,5011,0.3844150120693512,0.0033460314704576335,1497595,40277,7.2,5.4
sullivan county,new york,25201,155,0.33254159903936237,0.0020453135927582704,75783,28224,15.9,9.3
tioga county,new york,14376,95,0.2914723652731033,0.001926118162280524,49322,30252,11.2,6.5
tompkins county,new york,27236,106,0.2608437485035675,0.0010151798113297898,104415,29759,20.4,4.8
ulster county,new york,44178,428,0.24525756541145513,0.0023760749240821855,180129,32453,13.2,7.1
warren county,new york,19349,161,0.2990525648753497,0.002488369576977172,64701,33127,9.9,4.8
washington county,new york,16237,140,0.26111638229097983,0.0022514191981731343,62183,26064,12.8,6.6
wayne county,new york,22592,218,0.24706371251722403,0.0023840248463506924,91442,27318,11.7,6.4
westchester county,new york,340721,3032,0.3493424216232399,0.0031087201034326133,975321,52049,9.4,6.5
wyoming county,new york,10120,98,0.24751748764858386,0.0023969084772293694,40886,25635,11.4,6.5
yates county,new york,4544,45,0.18115855360204122,0.001794043774668102,25083,26608,13.1,6.0
alamance county,north carolina,62441,585,0.3955867818859127,0.0037061909226831554,157844,25157,17.6,6.0
alexander county,north carolina,12844,161,0.34564977528997015,0.004332732312494954,37159,22655,14.7,6.7
alleghany county,north carolina,3810,23,0.3484224965706447,0.0021033379058070416,10935,21153,21.0,5.7
anson county,north carolina,8549,114,0.33484783204731505,0.004465160001566723,25531,19105,22.7,13.4
ashe county,north carolina,7692,96,0.2866619461111318,0.0035776841948347185,26833,23650,19.4,6.3
avery county,north carolina,5608,49,0.31981750784145996,0.0027944111776447107,17535,21704,14.7,5.5
beaufort county,north carolina,16239,189,0.3432031448135937,0.003994420492011159,47316,24657,19.1,9.0
bertie county,north carolina,5515,78,0.27695475317631696,0.003917039120172752,19913,18319,22.0,12.7
bladen county,north carolina,12161,150,0.35631409317316143,0.0043949604453559915,34130,20839,24.5,7.9
brunswick county,north carolina,41603,389,0.3393780692738159,0.0031732824302938343,122586,29707,14.1,7.8
buncombe county,north carolina,71806,727,0.2846417302234132,0.0028818558041447985,252268,29590,13.2,4.7
burke county,north carolina,32201,371,0.36222412202749216,0.004173322234470967,88898,21885,19.3,9.3
cabarrus county,north carolina,72938,576,0.37077817767746396,0.0029280790581345697,196716,29143,11.5,6.8
caldwell county,north carolina,30720,376,0.3755271682659984,0.004596296069922377,81805,21991,16.4,7.9
camden county,north carolina,2236,10,0.2163312693498452,0.0009674922600619195,10336,27468,9.0,8.9
carteret county,north carolina,18640,165,0.2713285491782995,0.0024017816853229303,68699,30903,12.5,8.0
caswell county,north carolina,6697,61,0.29330355187666973,0.002671571847764201,22833,21692,21.3,8.4
catawba county,north carolina,61135,685,0.39143435223009054,0.004385908747486907,156182,25960,14.2,7.4
chatham county,north carolina,18401,137,0.2691621321163185,0.0020039787022409455,68364,36933,13.3,5.6
cherokee county,north carolina,8811,138,0.3208316644212213,0.005024942650111059,27463,21152,16.8,7.7
chowan county,north carolina,5340,67,0.37160751565762007,0.004662491301322199,14370,23542,22.8,11.9
clay county,north carolina,3529,52,0.3281874825630057,0.004835859760066958,10753,25433,17.5,7.1
cleveland county,north carolina,37001,457,0.3813042313320555,0.004709495249283786,97038,21664,19.9,10.3
columbus county,north carolina,19329,300,0.3415681492869639,0.005301383661135557,56589,21849,23.6,7.0
craven county,north carolina,32413,268,0.31355079613829395,0.0025925281018437905,103374,26830,15.4,8.1
cumberland county,north carolina,117076,749,0.35182680922930826,0.0022508309142159955,332766,23627,18.2,10.0
currituck county,north carolina,6411,40,0.2539311601378382,0.0015843466550481246,25247,29340,9.1,4.8
dare county,north carolina,10138,35,0.28628713430475544,0.0009883655258104598,35412,30898,8.9,5.2
davidson county,north carolina,56717,514,0.3455867119999025,0.003131892906323499,164118,24231,15.8,8.2
davie county,north carolina,15073,127,0.36089163434372457,0.0030407508499736627,41766,29234,14.0,6.5
duplin county,north carolina,21055,265,0.35475989890480203,0.0044650379106992415,59350,18529,26.3,9.3
durham county,north carolina,104443,421,0.3471424060625197,0.0013992986887806824,300865,33151,16.4,5.8
edgecombe county,north carolina,17711,185,0.32778723719277464,0.0034238969499555817,54032,18946,24.6,10.2
forsyth county,north carolina,126962,997,0.34466638795532656,0.002706576682719716,368362,28640,18.7,6.9
franklin county,north carolina,26656,101,0.417373876554035,0.001581436131901168,63866,23862,16.4,7.3
gaston county,north carolina,82513,983,0.38548650075450014,0.0045924064116160315,214049,24937,16.5,8.3
gates county,north carolina,2473,22,0.2131712783380743,0.0018963882423928971,11601,24335,12.4,8.8
graham county,north carolina,2999,31,0.3484373184617172,0.003601719530614616,8607,19095,19.0,8.3
granville county,north carolina,19816,134,0.3387176725979864,0.002290480830042904,58503,24859,14.3,6.6
greene county,north carolina,7235,80,0.3435585735315067,0.0037988508476185954,21059,18662,25.8,9.4
guilford county,north carolina,162354,1500,0.31391133359242224,0.002900248841350588,517197,28582,16.7,6.6
halifax county,north carolina,19068,212,0.3645889101338432,0.004053537284894837,52300,20406,26.8,9.6
harnett county,north carolina,43099,382,0.33474171475616105,0.0029669211591186223,128753,22351,18.0,9.3
haywood county,north carolina,17394,262,0.29060714405052296,0.004377318140809302,59854,27166,16.6,5.1
henderson county,north carolina,33775,384,0.30114305075074005,0.0034238025607189987,112156,28290,11.8,3.5
hertford county,north carolina,6424,103,0.26477619322397167,0.00424532190256368,24262,18383,23.3,10.0
hoke county,north carolina,19677,144,0.37429381217781665,0.002739152764832322,52571,19654,21.9,12.4
hyde county,north carolina,1719,15,0.31214817504993647,0.002723806065008171,5507,19181,20.3,11.0
iredell county,north carolina,62407,561,0.36753672010271027,0.0033039258412937726,169798,30393,12.7,7.2
jackson county,north carolina,12389,111,0.29692031156381066,0.0026602756141402037,41725,23674,21.6,4.8
johnston county,north carolina,76467,507,0.410433261051592,0.002721300212551259,186308,24872,14.5,6.5
jones county,north carolina,2938,49,0.300531914893617,0.0050122749590834695,9776,21058,26.4,11.5
lee county,north carolina,20262,181,0.33880110358665666,0.0030265028007691666,59805,23613,17.5,7.4
lenoir county,north carolina,20460,255,0.3531604929747644,0.004401560396313046,57934,21594,22.3,11.6
lincoln county,north carolina,30642,211,0.38062704958759813,0.0026209877770048693,80504,27359,15.2,7.9
mcdowell county,north carolina,17509,199,0.3884931993166034,0.004415451862699416,45069,20439,19.3,7.4
macon county,north carolina,9885,138,0.2893735362997658,0.004039812646370024,34160,27282,17.7,4.9
madison county,north carolina,6381,93,0.2989178807326556,0.004356584063334426,21347,22653,17.8,6.9
martin county,north carolina,7636,100,0.32875532785120765,0.00430533430920911,23227,22161,19.2,9.6
mecklenburg county,north carolina,371088,1932,0.3587852536522639,0.0018679480609886975,1034290,35669,13.4,6.8
mitchell county,north carolina,4815,43,0.3177169251072253,0.002837347410095678,15155,22302,15.4,4.7
montgomery county,north carolina,9129,151,0.33262889415194025,0.005501912916742576,27445,20900,20.9,5.9
moore county,north carolina,31962,387,0.3393317832913973,0.004108672803134057,94191,31554,13.3,6.3
nash county,north carolina,32831,380,0.34880212483399736,0.004037184594953519,94125,25232,15.9,7.9
new hanover county,north carolina,65068,476,0.29594389309852365,0.0021649550180564527,219866,31708,18.0,7.0
northampton county,north carolina,5971,100,0.29232350925291295,0.004895721139723881,20426,19126,25.4,10.2
onslow county,north carolina,65719,437,0.34106962140280767,0.0022679502815476037,192685,23141,14.1,10.6
orange county,north carolina,39892,159,0.2813020054720334,0.0011212027190928835,141812,38348,14.0,5.2
pamlico county,north carolina,3485,37,0.2722018276966336,0.002889947668515192,12803,25461,15.1,8.1
pasquotank county,north carolina,10758,136,0.27203762706721285,0.003439033024831841,39546,23714,18.1,7.0
pender county,north carolina,18833,156,0.32679160159639076,0.002706923477355544,57630,25997,15.8,8.3
perquimans county,north carolina,3605,27,0.26691840663408856,0.0019991115059973343,13506,25848,18.8,8.4
person county,north carolina,12289,122,0.31317533129459735,0.003109072375127421,39240,24477,18.1,10.9
pitt county,north carolina,67576,307,0.3829015661476394,0.001739534462047551,176484,25462,24.3,10.1
polk county,north carolina,5112,73,0.2501712831555251,0.0035724772438093374,20434,29728,10.9,6.3
randolph county,north carolina,44950,523,0.3147164051614891,0.0036617726340257796,142827,22349,16.7,6.1
richmond county,north carolina,16610,218,0.3654806697911853,0.004796796268180518,45447,19966,26.1,10.0
robeson county,north carolina,52675,605,0.39254920372316243,0.004508633474181552,134187,17161,29.2,9.6
rockingham county,north carolina,27965,337,0.30540812091824476,0.0036804053906471833,91566,22521,18.5,7.2
rowan county,north carolina,52141,657,0.37527709802792575,0.004728659853174032,138940,23838,16.8,9.2
rutherford county,north carolina,21828,439,0.3281271139305203,0.0065992213219488,66523,21092,19.6,8.7
sampson county,north carolina,23724,219,0.37264388037195273,0.003439934656948982,63664,20872,24.3,9.5
